"Date","Description","Work Time (Formatted)","Work Time (Seconds)","Rest Time (Formatted)","Rest Time (Seconds)","Work Distance","Rest Distance","Stroke Rate/Cadence","Stroke Count","Pace","Avg Watts","Cal/Hour","Avg Heart Rate","Drag Factor","Age","Weight","Type","Ranked","Comments"
"2016-07-28 00:00:00","6,000m row","48:33.0","2913","","","6000","","","","4:02.7","24","384","","","60","Lwt","Indoor Rower","No",""
"2016-07-27 00:00:00","6,000m row","47:19.0","2839","","","6000","","","","3:56.5","26","391","","","60","Lwt","Indoor Rower","No",""
"2016-07-26 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-07-25 00:00:00","3,560m row","30:06.0","1806","","","3560","","","","4:13.6","21","374","","","60","Lwt","Indoor Rower","No",""
"2016-07-24 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-07-23 00:00:00","3,231m row","25:35.0","1535","","","3231","","","","3:57.5","26","390","","","60","Lwt","Indoor Rower","No",""
"2016-07-22 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-07-21 00:00:00","2,500m row","19:42.0","1182","","","2500","","","","3:56.4","26","391","","","60","Lwt","Indoor Rower","No",""
"2016-07-20 00:00:00","2,000m row","17:05.0","1025","","","2000","","","","4:16.2","21","371","","","60","Lwt","Indoor Rower","No",""
"2016-07-19 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-07-18 00:00:00","4,061m row","38:01.0","2281","","","4061","","","","4:40.8","16","354","","","60","Lwt","Indoor Rower","No",""
"2016-07-17 00:00:00","2,500m row","21:22.0","1282","","","2500","","","","4:16.4","21","371","","","60","Lwt","Indoor Rower","No",""
"2016-07-16 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-07-15 00:00:00","1,000m row","8:47.0","527","","","1000","","","","4:23.5","19","366","","","60","Lwt","Indoor Rower","No",""
"2016-07-14 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-07-13 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-07-12 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-07-11 00:00:00","5,000m row","33:29.0","2009","","","5000","","","","3:20.9","43","448","","","60","Lwt","Indoor Rower","No",""
"2016-07-10 00:00:00","6,132m row","44:36.0","2676","","","6132","","","","3:38.2","34","416","","","60","Lwt","Indoor Rower","No",""
"2016-07-09 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-07-08 00:00:00","4,594m row","34:42.0","2082","","","4594","","","","3:46.6","30","403","","","60","Lwt","Indoor Rower","No",""
"2016-07-07 00:00:00","5,000m row","38:38.0","2318","","","5000","","","","3:51.8","28","397","","","60","Lwt","Indoor Rower","No",""
"2016-07-06 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-07-05 00:00:00","1,760m row","13:55.0","835","","","1760","","","","3:57.2","26","390","","","60","Lwt","Indoor Rower","No",""
"2016-07-04 00:00:00","2,500m row","24:02.0","1442","","","2500","","","","4:48.4","15","350","","","60","Lwt","Indoor Rower","No",""
"2016-07-03 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-07-02 00:00:00","1,500m row","13:21.0","801","","","1500","","","","4:27.0","18","363","","","60","Lwt","Indoor Rower","No",""
"2016-07-01 00:00:00","5,000m row","39:32.0","2372","","","5000","","","","3:57.2","26","390","","","60","Lwt","Indoor Rower","No",""
"2016-06-30 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-06-29 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-06-28 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-06-27 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-06-26 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-06-25 00:00:00","6,000m row","45:39.0","2739","","","6000","","","","3:48.2","29","401","","","60","Lwt","Indoor Rower","No",""
"2016-06-24 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-06-23 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-06-22 00:00:00","4,200m row","30:55.0","1855","","","4200","","","","3:40.8","32","412","","","60","Lwt","Indoor Rower","No",""
"2016-06-21 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-06-20 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-06-19 00:00:00","1,500m row","11:56.0","716","","","1500","","","","3:58.6","26","388","","","60","Lwt","Indoor Rower","No",""
"2016-06-18 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-06-17 00:00:00","6,260m row","57:18.0","3438","","","6260","","","","4:34.6","17","358","","","60","Lwt","Indoor Rower","No",""
"2016-06-16 00:00:00","1,000m row","7:40.0","460","","","1000","","","","3:50.0","29","399","","","60","Lwt","Indoor Rower","No",""
"2016-06-15 00:00:00","826m row","7:21.0","441","","","826","","","","4:26.9","18","363","","","60","Lwt","Indoor Rower","No",""
"2016-06-14 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-06-13 00:00:00","7,239m row","56:32.0","3392","","","7239","","","","3:54.2","27","394","","","60","Lwt","Indoor Rower","No",""
"2016-06-12 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-06-11 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-06-10 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-06-09 00:00:00","3,534m row","26:26.0","1586","","","3534","","","","3:44.3","31","406","","","60","Lwt","Indoor Rower","No",""
"2016-06-08 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-06-07 00:00:00","6,000m row","45:48.0","2748","","","6000","","","","3:49.0","29","400","","","60","Lwt","Indoor Rower","No",""
"2016-06-06 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-06-05 00:00:00","2,846m row","20:00.0","1200","","","2846","","","","3:30.8","37","428","","","60","Lwt","Indoor Rower","No",""
"2016-06-04 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-06-03 00:00:00","5,500m row","40:28.0","2428","","","5500","","","","3:40.7","33","412","","","60","Lwt","Indoor Rower","No",""
"2016-06-02 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-06-01 00:00:00","2,000m row","15:25.0","925","","","2000","","","","3:51.2","28","397","","","60","Lwt","Indoor Rower","No",""
"2016-05-31 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-05-30 00:00:00","5,000m row","35:45.0","2145","","","5000","","","","3:34.5","35","422","","","60","Lwt","Indoor Rower","No",""
"2016-05-29 00:00:00","5,000m row","35:17.0","2117","","","5000","","","","3:31.7","37","427","","","60","Lwt","Indoor Rower","No",""
"2016-05-28 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-05-27 00:00:00","3,506m row","26:42.0","1602","","","3506","","","","3:48.4","29","401","","","60","Lwt","Indoor Rower","No",""
"2016-05-26 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-05-25 00:00:00","5,000m row","33:53.0","2033","","","5000","","","","3:23.3","42","443","","","60","Lwt","Indoor Rower","No",""
"2016-05-24 00:00:00","3,200m row","23:56.0","1436","","","3200","","","","3:44.3","31","406","","","60","Lwt","Indoor Rower","No",""
"2016-05-23 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-05-22 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-05-21 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-05-20 00:00:00","5,006m row","34:09.0","2049","","","5006","","","","3:24.6","41","440","","","60","Lwt","Indoor Rower","No",""
"2016-05-19 00:00:00","5,000m row","36:11.0","2171","","","5000","","","","3:37.1","34","418","","","60","Lwt","Indoor Rower","No",""
"2016-05-18 00:00:00","1,000m row","10:00.0","600","","","1000","","","","5:00.0","13","345","","","60","Lwt","Indoor Rower","No",""
"2016-05-17 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-05-16 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-05-15 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-05-14 00:00:00","4,157m row","26:05.0","1565","","","4157","","","","3:08.2","52","480","","","60","Lwt","Indoor Rower","No",""
"2016-05-13 00:00:00","4,000m row","32:26.0","1946","","","4000","","","","4:03.2","24","384","","","60","Lwt","Indoor Rower","No",""
"2016-05-12 00:00:00","2,000m row","15:00.0","900","","","2000","","","","3:45.0","31","406","","","60","Lwt","Indoor Rower","No",""
"2016-05-11 00:00:00","2,000m row","14:24.0","864","","","2000","","","","3:36.0","35","419","","","60","Lwt","Indoor Rower","No",""
"2016-05-10 00:00:00","4,167m row","30:39.0","1839","","","4167","","","","3:40.6","33","412","","","60","Lwt","Indoor Rower","No",""
"2016-05-09 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-05-08 00:00:00","4,115m row","29:51.0","1791","","","4115","","","","3:37.6","34","417","","","60","Lwt","Indoor Rower","No",""
"2016-05-07 00:00:00","4,000m row","31:39.0","1899","","","4000","","","","3:57.3","26","390","","","60","Lwt","Indoor Rower","No",""
"2016-05-06 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No",""
"2016-05-05 00:00:00","1,341m row","10:00.0","600","","","1341","","","","3:43.7","31","407","","","60","Lwt","Indoor Rower","No",""
"2016-05-04 00:00:00","0m row","","0","","","0","","","","","","","","","60","Lwt","Indoor Rower","No","REST"
"2016-05-03 00:00:00","683m row","5:00.0","300","","","683","","","","3:39.6","33","414","","","60","Lwt","Indoor Rower","No",""
"2016-05-02 00:00:00","2,169m row","15:32.0","932","","","2169","","","","3:34.8","35","421","","","60","Lwt","Indoor Rower","No",""
"2016-05-01 00:00:00","4,122m row","29:18.0","1758","","","4122","","","","3:33.2","36","424","","","60","Lwt","Indoor Rower","No",""
